                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.3201,                0.99246,                 1.2019,                0.73546,                0.68833,                0.75431,                0.45937,                 1.3799,                 1.1244,                  1.479,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.2969,                0.96174,                 1.1763,                0.74055,                0.70167,                0.76077,                0.47494,                 1.3312,                 1.0407,                 1.3548,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.2957,                 0.9613,                 1.1871,                 0.8437,                0.67667,                0.79035,                0.48892,                 1.2837,                 1.0289,                 1.3252,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.3134,                 0.9584,                 1.1694,                0.84686,                0.66333,                0.79328,                0.49164,                 1.2792,                0.94087,                 1.3291,               0.001472,               0.001472,               0.001472
                     82,                 1.3017,                0.97658,                 1.1796,                0.84226,                  0.695,                0.79857,                0.49776,                 1.3211,                0.98329,                 1.3355,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.2683,                0.93707,                 1.1633,                0.80582,                0.70333,                0.78542,                0.48927,                 1.2704,                 1.0048,                 1.3221,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.2828,                0.94918,                 1.1621,                0.79494,                0.69132,                0.78713,                0.48728,                 1.2769,                0.98158,                 1.3205,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.2564,                0.92371,                 1.1555,                0.79719,                0.70833,                0.78091,                0.49983,                 1.2831,                0.95273,                 1.3075,              0.0014456,              0.0014456,              0.0014456
                     86,                 1.2897,                0.95454,                 1.1777,                0.78814,                 0.7068,                0.78325,                0.49528,                  1.274,                0.97181,                 1.3149,               0.001439,               0.001439,               0.001439
                     87,                 1.2538,                0.91351,                 1.1417,                0.77802,                0.68167,                0.76113,                 0.4912,                 1.3569,                 1.0525,                 1.3547,              0.0014324,              0.0014324,              0.0014324
                     88,                 1.2742,                0.93993,                 1.1659,                 0.8329,                0.69781,                0.78885,                0.48729,                 1.3234,                 1.0276,                 1.3423,              0.0014258,              0.0014258,              0.0014258
                     89,                 1.3032,                0.94027,                 1.1719,                0.76526,                0.74167,                0.79304,                0.49659,                 1.3158,                 1.0092,                 1.3189,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.2731,                0.89191,                 1.1533,                0.81112,                  0.735,                0.80204,                0.51368,                 1.3033,                 0.9806,                 1.3317,              0.0014126,              0.0014126,              0.0014126
                     91,                 1.2731,                0.94449,                 1.1671,                0.78736,                0.72333,                0.79037,                0.49125,                 1.3407,                 1.0383,                 1.3284,               0.001406,               0.001406,               0.001406
                     92,                 1.2803,                0.92261,                   1.16,                0.76898,                0.69345,                0.76431,                0.46755,                 1.3784,                 1.0637,                 1.3429,              0.0013994,              0.0013994,              0.0013994
                     93,                  1.283,                0.92051,                 1.1426,                  0.784,                0.73199,                0.81243,                0.49816,                 1.3286,                0.91025,                 1.3359,              0.0013928,              0.0013928,              0.0013928
                     94,                  1.251,                0.91825,                 1.1491,                0.83442,                0.67193,                0.79109,                 0.4986,                 1.2898,                0.95042,                 1.2951,              0.0013862,              0.0013862,              0.0013862
                     95,                 1.2576,                0.90922,                 1.1491,                0.73873,                0.73667,                0.79346,                0.49221,                 1.2884,                0.96559,                 1.3134,              0.0013796,              0.0013796,              0.0013796
                     96,                 1.2359,                0.88718,                 1.1419,                0.82595,                0.70833,                0.81368,                0.51163,                  1.266,                0.90882,                 1.2854,               0.001373,               0.001373,               0.001373
                     97,                 1.2298,                0.89834,                 1.1544,                0.83369,                0.72687,                0.81672,                0.52268,                 1.2646,                 0.9835,                 1.2948,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.2701,                0.91014,                 1.1374,                0.83956,                  0.685,                0.80433,                0.51704,                 1.2456,                0.90935,                 1.3049,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.2523,                0.91038,                 1.1301,                0.84366,                0.67457,                0.78786,                0.50483,                 1.2418,                0.94389,                 1.2961,              0.0013532,              0.0013532,              0.0013532
                    100,                 1.2299,                0.87737,                 1.1394,                0.83847,                  0.705,                0.80893,                0.51564,                  1.252,                0.92453,                 1.2897,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.2226,                0.87867,                 1.1466,                0.82196,                0.71333,                0.80631,                0.52152,                 1.2262,                0.87556,                 1.2666,                0.00134,                0.00134,                0.00134
                    102,                 1.1825,                0.84068,                 1.1229,                0.83315,                0.72167,                0.81951,                0.52304,                 1.3391,                0.95467,                 1.3624,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.2035,                 0.8643,                 1.1412,                0.80754,                0.75333,                  0.825,                0.53741,                 1.2787,                 0.9198,                    1.3,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.2128,                0.85136,                 1.1358,                0.80591,                   0.76,                0.81883,                0.52346,                 1.2938,                0.97078,                  1.297,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.2223,                0.86062,                 1.1384,                0.82523,                0.73667,                0.81415,                0.52536,                 1.2821,                 1.0123,                 1.3288,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.2171,                0.86421,                 1.1135,                0.81289,                  0.745,                0.82012,                0.52872,                 1.2647,                0.95405,                 1.2853,               0.001307,               0.001307,               0.001307
                    107,                 1.1864,                 0.8389,                 1.1027,                0.81127,                   0.74,                 0.8154,                0.53465,                 1.2288,                0.92751,                  1.255,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.2176,                 0.8529,                 1.1256,                0.83189,                0.74229,                0.81876,                 0.5418,                 1.2861,                0.94947,                 1.3018,              0.0012938,              0.0012938,              0.0012938
                    109,                 1.1886,                0.83221,                 1.1154,                0.81501,                0.74164,                0.81401,                0.52367,                 1.3279,                0.95475,                 1.3262,              0.0012872,              0.0012872,              0.0012872
                    110,                 1.1723,                0.82687,                  1.117,                0.84493,                0.72333,                0.82079,                0.54122,                 1.2245,                0.88441,                  1.275,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.1849,                0.83982,                 1.1179,                0.79976,                0.75333,                0.80443,                0.52827,                 1.2914,                 0.9362,                 1.3102,               0.001274,               0.001274,               0.001274
                    112,                 1.1745,                0.82708,                 1.1043,                0.84839,                   0.68,                0.78829,                0.51178,                 1.2743,                0.97544,                 1.2794,              0.0012674,              0.0012674,              0.0012674
                    113,                 1.1661,                0.83205,                  1.127,                0.83266,                0.72333,                0.81434,                0.53419,                 1.2193,                0.96224,                 1.2605,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.1522,                0.81935,                 1.1058,                0.81796,                0.71142,                0.80527,                0.51235,                 1.2885,                0.96754,                 1.3247,              0.0012542,              0.0012542,              0.0012542
                    115,                 1.1598,                0.79508,                  1.089,                0.84035,                0.73333,                0.83016,                0.54657,                 1.1621,                0.89109,                 1.2383,              0.0012476,              0.0012476,              0.0012476
                    116,                 1.1679,                0.80594,                 1.1036,                0.81511,                0.76415,                 0.8151,                0.54043,                 1.2095,                0.86357,                 1.2683,               0.001241,               0.001241,               0.001241
                    117,                 1.1608,                0.80207,                 1.0852,                0.78719,                0.77063,                0.81774,                0.52974,                 1.2232,                0.88295,                 1.2528,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.1627,                0.82675,                 1.1038,                0.81602,                   0.72,                 0.8152,                0.53528,                 1.2134,                0.88544,                 1.2828,              0.0012278,              0.0012278,              0.0012278
                    119,                 1.1526,                0.81135,                    1.1,                0.82386,                0.74839,                 0.8192,                0.54873,                 1.1793,                0.89435,                 1.2398,              0.0012212,              0.0012212,              0.0012212
                    120,                 1.1657,                0.81167,                  1.105,                0.83708,                0.75167,                 0.8257,                0.54537,                 1.1682,                0.90302,                 1.2545,              0.0012146,              0.0012146,              0.0012146
                    121,                 1.1418,                0.79411,                 1.0942,                0.81963,                0.74667,                  0.821,                0.55097,                 1.1897,                0.97463,                 1.2612,               0.001208,               0.001208,               0.001208
                    122,                 1.1585,                0.77968,                 1.0914,                0.79386,                0.76378,                0.82207,                 0.5509,                 1.1577,                0.86221,                 1.2397,              0.0012014,              0.0012014,              0.0012014
                    123,                  1.125,                0.78799,                 1.0799,                0.80284,                  0.775,                0.82599,                0.55117,                 1.1427,                0.82106,                 1.2128,              0.0011948,              0.0011948,              0.0011948
                    124,                 1.1118,                0.78532,                 1.0935,                0.82727,                  0.755,                0.80903,                0.53346,                 1.2016,                0.92148,                 1.2754,              0.0011882,              0.0011882,              0.0011882
                    125,                 1.1241,                 0.7694,                 1.0876,                0.80007,                0.76167,                0.81647,                0.54682,                 1.1822,                0.87379,                  1.244,              0.0011816,              0.0011816,              0.0011816
                    126,                 1.1401,                0.78449,                 1.0958,                0.78622,                0.74165,                0.80224,                0.53364,                 1.2423,                 0.9179,                 1.2965,               0.001175,               0.001175,               0.001175
                    127,                 1.1384,                0.78825,                 1.0973,                0.77651,                0.72667,                0.79616,                 0.5258,                 1.2151,                0.91668,                 1.2341,              0.0011684,              0.0011684,              0.0011684
                    128,                 1.1221,                0.78675,                 1.0906,                0.79171,                0.76022,                0.81721,                0.55132,                  1.175,                 0.9039,                 1.2558,              0.0011618,              0.0011618,              0.0011618
