                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    479,                0.64952,                0.35611,                 1.0258,                0.98731,                0.98608,                0.98701,                 0.8547,                0.61331,                 0.2597,                0.96965,              0.0068452,              0.0068452,              0.0068452
                    480,                0.63279,                0.35699,                 1.0169,                0.98579,                0.98904,                0.98709,                0.85604,                0.61272,                0.25875,                0.96988,              0.0068386,              0.0068386,              0.0068386
                    481,                0.63933,                0.36237,                 1.0221,                0.98328,                0.98996,                0.98835,                0.85646,                0.61415,                0.25793,                0.96955,               0.006832,               0.006832,               0.006832
                    482,                 0.6296,                0.35081,                 1.0047,                0.98552,                0.98534,                0.98923,                 0.8567,                0.61952,                0.25934,                0.97192,              0.0068254,              0.0068254,              0.0068254
                    483,                0.64713,                0.36126,                 1.0416,                0.98331,                0.98737,                0.98943,                0.85652,                0.61671,                0.25822,                0.97185,              0.0068188,              0.0068188,              0.0068188
                    484,                 0.6362,                0.35478,                 1.0135,                0.98548,                0.98366,                0.98917,                0.85752,                0.61507,                0.25706,                0.97208,              0.0068122,              0.0068122,              0.0068122
                    485,                0.62991,                0.36596,                 1.0184,                0.98623,                0.98694,                0.98916,                 0.8565,                0.61984,                0.25763,                0.97307,              0.0068056,              0.0068056,              0.0068056
                    486,                0.62812,                0.35069,                 1.0234,                0.98584,                0.98329,                0.98954,                0.85585,                0.61539,                 0.2595,                0.96964,               0.006799,               0.006799,               0.006799
                    487,                0.63668,                0.35375,                 1.0041,                0.98572,                0.98232,                0.98997,                0.85675,                0.61912,                0.26009,                0.97082,              0.0067924,              0.0067924,              0.0067924
                    488,                0.63034,                0.35138,                 1.0185,                0.98532,                0.98676,                0.98869,                0.85734,                 0.6092,                0.25486,                0.96698,              0.0067858,              0.0067858,              0.0067858
                    489,                0.62268,                0.34837,                 1.0138,                0.98536,                0.98695,                0.98828,                0.85824,                0.61349,                0.25867,                0.97008,              0.0067792,              0.0067792,              0.0067792
                    490,                0.64097,                0.34884,                 1.0164,                0.98769,                0.98796,                0.98891,                0.85958,                0.61551,                0.25844,                0.97193,              0.0067726,              0.0067726,              0.0067726
                    491,                0.61683,                0.34957,                 1.0176,                0.98703,                0.98667,                0.98854,                 0.8577,                0.61832,                 0.2595,                0.97193,               0.006766,               0.006766,               0.006766
                    492,                0.61674,                0.34647,                0.99775,                0.98682,                0.98532,                0.98829,                0.86004,                0.61322,                 0.2564,                   0.97,              0.0067594,              0.0067594,              0.0067594
                    493,                0.61458,                 0.3409,                0.99785,                 0.9869,                0.98636,                0.98871,                0.85905,                0.61322,                0.25539,                0.96967,              0.0067528,              0.0067528,              0.0067528
                    494,                0.63519,                0.35388,                 1.0194,                0.98725,                0.98878,                0.98885,                0.85913,                0.60932,                0.25193,                0.96699,              0.0067462,              0.0067462,              0.0067462
                    495,                 0.6169,                0.35868,                 1.0144,                 0.9874,                0.99084,                0.98824,                0.86006,                  0.609,                0.25158,                0.96884,              0.0067396,              0.0067396,              0.0067396
                    496,                0.62357,                0.34965,                0.99599,                0.98606,                0.98374,                0.98781,                0.85798,                0.60876,                0.25605,                0.96879,               0.006733,               0.006733,               0.006733
                    497,                0.62078,                 0.3529,                 1.0167,                0.98729,                0.98631,                0.98831,                0.85882,                 0.6113,                 0.2522,                0.96984,              0.0067264,              0.0067264,              0.0067264
                    498,                0.65967,                0.39472,                 1.0489,                0.98486,                0.99057,                0.98802,                0.85957,                0.60964,                0.24865,                0.96829,              0.0067198,              0.0067198,              0.0067198
                    499,                 0.6552,                0.40052,                 1.0489,                0.98677,                0.98759,                0.98884,                0.86051,                0.60919,                0.25081,                0.96925,              0.0067132,              0.0067132,              0.0067132
                    500,                 0.6214,                0.35327,                  1.009,                0.98567,                0.98956,                0.98866,                0.85918,                0.61791,                0.25375,                0.97475,              0.0067066,              0.0067066,              0.0067066
                    501,                0.64592,                0.34854,                 1.0488,                0.98659,                0.98711,                0.98844,                0.85919,                0.61717,                0.25597,                0.97406,                 0.0067,                 0.0067,                 0.0067
                    502,                0.60538,                0.33897,                0.99621,                0.98501,                0.98784,                0.98873,                0.86021,                0.61232,                0.25796,                 0.9706,              0.0066934,              0.0066934,              0.0066934
                    503,                0.61867,                0.34631,                  1.007,                0.98574,                0.98511,                 0.9889,                0.86095,                0.60699,                0.25512,                0.96882,              0.0066868,              0.0066868,              0.0066868
                    504,                 0.6226,                0.34324,                0.99665,                0.98349,                0.98835,                0.98785,                0.85912,                0.61126,                0.25285,                 0.9716,              0.0066802,              0.0066802,              0.0066802
                    505,                0.65383,                0.43015,                 1.0237,                0.98722,                0.98409,                0.98828,                  0.858,                 0.6153,                0.25489,                0.97298,              0.0066736,              0.0066736,              0.0066736
                    506,                0.61065,                  0.342,                0.99618,                0.98797,                0.98369,                0.98798,                0.85766,                0.61324,                0.25587,                0.97205,               0.006667,               0.006667,               0.006667
                    507,                0.63188,                0.34902,                 1.0316,                0.98848,                0.98511,                 0.9884,                0.85764,                0.61177,                0.25303,                0.97164,              0.0066604,              0.0066604,              0.0066604
